branch_key,seed,case_variant,run_name,config_key,background_mode,top_k,separation_profile,time_offset_family,assignment_policy_key,candidate_budget,min_x_separation_mm,detected_candidate_count,assignment_status,assigned_candidate_count,assigned_x_values_mm,assigned_z_values_mm,assigned_detection_ranks,all_truths_within_tolerance,truth_hit_count,target0_hit,target1_hit,target2_hit,unique_truth_hit_count,unique_all_truths_within_tolerance,unique_target0_hit,unique_target1_hit,unique_target2_hit,assigned_truth_ranks,elapsed_time_s
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_single667,median,80,dense4,single667,top10_minx20,10,20.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.984306335449219e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_single667,median,80,dense4,single667,top10_minx45,10,45.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.841255187988281e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_single667,median,80,dense4,single667,top10_minx8,10,8.0,80,assigned,3,"245,254,266","79,75,77","3,2,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00011539459228515625
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_single667,median,80,dense4,single667,top20_minx12,20,12.0,80,assigned,3,"238,254,266","75,75,77","8,2,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006144046783447266
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_single667,median,80,dense4,single667,top20_minx20,20,20.0,80,assigned,3,"196,249,272","75,75,75","13,1,9",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005710124969482422
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_single667,median,80,dense4,single667,top20_minx45,20,45.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005366802215576172
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_single667,median,80,dense4,single667,top20_minx8,20,8.0,80,assigned,3,"245,254,266","79,75,77","3,2,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006721019744873047
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_single667,median,80,dense4,single667,top40_minx12,40,12.0,80,assigned,3,"238,254,266","75,75,77","8,2,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00561833381652832
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_single667,median,80,dense4,single667,top40_minx20,40,20.0,80,assigned,3,"196,249,272","75,75,75","13,1,9",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0050356388092041016
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_single667,median,80,dense4,single667,top40_minx45,40,45.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.004420757293701172
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_single667,median,80,dense4,single667,top40_minx8,40,8.0,80,assigned,3,"245,254,266","79,75,77","3,2,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0059969425201416016
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,top10_minx12,10,12.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.7697296142578125e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,top10_minx20,10,20.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.6743621826171875e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,top10_minx45,10,45.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.650520324707031e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,top10_minx8,10,8.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,8.7738037109375e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,top20_minx12,20,12.0,80,assigned,3,"221,251,264","78,89,88","16,12,2",False,2,False,True,True,2,False,False,True,True,"1,2,3",0.0005438327789306641
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,top20_minx20,20,20.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005183219909667969
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,top20_minx45,20,45.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0004949569702148438
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,top20_minx8,20,8.0,80,assigned,3,"221,256,264","78,85,88","16,4,2",False,2,False,True,True,2,False,False,True,True,"1,2,3",0.0005729198455810547
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,top40_minx12,40,12.0,80,assigned,3,"221,251,264","78,89,88","16,12,2",False,2,False,True,True,2,False,False,True,True,"1,2,3",0.00483250617980957
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,top40_minx20,40,20.0,80,assigned,3,"221,242,264","78,80,88","16,40,2",False,1,False,False,True,1,False,False,False,True,"1,2,3",0.004585742950439453
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,top40_minx45,40,45.0,80,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.004375934600830078
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,top40_minx8,40,8.0,80,assigned,3,"221,256,264","78,85,88","16,4,2",False,2,False,True,True,2,False,False,True,True,"1,2,3",0.005109310150146484
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,top10_minx12,10,12.0,13,assigned,3,"194,242,263","86,80,81","5,2,1",False,1,True,False,False,1,False,True,False,False,"1,2,3",8.106231689453125e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,top10_minx20,10,20.0,13,assigned,3,"194,242,263","86,80,81","5,2,1",False,1,True,False,False,1,False,True,False,False,"1,2,3",7.796287536621094e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,top10_minx45,10,45.0,13,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,7.081031799316406e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,top10_minx8,10,8.0,13,assigned,3,"194,242,263","86,80,81","5,2,1",False,1,True,False,False,1,False,True,False,False,"1,2,3",0.00012993812561035156
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,top20_minx12,20,12.0,13,assigned,3,"194,242,263","86,80,81","5,2,1",False,1,True,False,False,1,False,True,False,False,"1,2,3",0.00017523765563964844
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,top20_minx20,20,20.0,13,assigned,3,"194,242,263","86,80,81","5,2,1",False,1,True,False,False,1,False,True,False,False,"1,2,3",0.00017023086547851562
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,top20_minx45,20,45.0,13,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00014066696166992188
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,top20_minx8,20,8.0,13,assigned,3,"194,242,263","86,80,81","5,2,1",False,1,True,False,False,1,False,True,False,False,"1,2,3",0.00017404556274414062
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,top40_minx12,40,12.0,13,assigned,3,"194,242,263","86,80,81","5,2,1",False,1,True,False,False,1,False,True,False,False,"1,2,3",0.000171661376953125
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,top40_minx20,40,20.0,13,assigned,3,"194,242,263","86,80,81","5,2,1",False,1,True,False,False,1,False,True,False,False,"1,2,3",0.00016927719116210938
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,top40_minx45,40,45.0,13,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00013065338134765625
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,top40_minx8,40,8.0,13,assigned,3,"194,242,263","86,80,81","5,2,1",False,1,True,False,False,1,False,True,False,False,"1,2,3",0.0001728534698486328
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,top10_minx12,10,12.0,13,assigned,3,"196,249,269","75,75,79","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",8.440017700195312e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,top10_minx20,10,20.0,13,assigned,3,"196,249,269","75,75,79","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",8.654594421386719e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,top10_minx45,10,45.0,13,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.91278076171875e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,top10_minx8,10,8.0,13,assigned,3,"196,249,269","75,75,79","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00012373924255371094
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,top20_minx12,20,12.0,13,assigned,3,"196,249,269","75,75,79","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0001900196075439453
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,top20_minx20,20,20.0,13,assigned,3,"196,249,269","75,75,79","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.000171661376953125
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,top20_minx45,20,45.0,13,assigned,3,"180,227,274","89,75,91","9,12,8",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00014543533325195312
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,top20_minx8,20,8.0,13,assigned,3,"196,249,269","75,75,79","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.000186920166015625
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,top40_minx12,40,12.0,13,assigned,3,"196,249,269","75,75,79","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0001780986785888672
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,top40_minx20,40,20.0,13,assigned,3,"196,249,269","75,75,79","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00018024444580078125
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,top40_minx45,40,45.0,13,assigned,3,"180,227,274","89,75,91","9,12,8",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00014519691467285156
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,top40_minx8,40,8.0,13,assigned,3,"196,249,269","75,75,79","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00019550323486328125
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,top10_minx12,10,12.0,12,assigned,3,"221,242,258","78,80,94","3,4,1",False,2,False,True,True,1,False,False,False,True,"1,2,3",8.177757263183594e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,top10_minx20,10,20.0,12,assigned,3,"221,242,263","78,80,81","3,4,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",7.605552673339844e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,top10_minx45,10,45.0,12,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,6.008148193359375e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,top10_minx8,10,8.0,12,assigned,3,"221,242,258","78,80,94","3,4,1",False,2,False,True,True,1,False,False,False,True,"1,2,3",0.00012636184692382812
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,top20_minx12,20,12.0,12,assigned,3,"221,242,258","78,80,94","3,4,1",False,2,False,True,True,1,False,False,False,True,"1,2,3",0.0001366138458251953
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,top20_minx20,20,20.0,12,assigned,3,"221,242,263","78,80,81","3,4,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00012922286987304688
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,top20_minx45,20,45.0,12,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00010323524475097656
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,top20_minx8,20,8.0,12,assigned,3,"221,242,258","78,80,94","3,4,1",False,2,False,True,True,1,False,False,False,True,"1,2,3",0.00014162063598632812
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,top40_minx12,40,12.0,12,assigned,3,"221,242,258","78,80,94","3,4,1",False,2,False,True,True,1,False,False,False,True,"1,2,3",0.00013637542724609375
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,top40_minx20,40,20.0,12,assigned,3,"221,242,263","78,80,81","3,4,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00013136863708496094
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,top40_minx45,40,45.0,12,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00010180473327636719
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,top40_minx8,40,8.0,12,assigned,3,"221,242,258","78,80,94","3,4,1",False,2,False,True,True,1,False,False,False,True,"1,2,3",0.0001354217529296875
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,top10_minx12,10,12.0,27,assigned,3,"239,251,263","79,81,81","5,2,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",8.630752563476562e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,top10_minx20,10,20.0,27,assigned,3,"194,239,263","86,79,81","6,5,1",False,1,True,False,False,1,False,True,False,False,"1,2,3",7.414817810058594e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,top10_minx45,10,45.0,27,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,6.008148193359375e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,top10_minx8,10,8.0,27,assigned,3,"251,263,271","81,81,90","2,1,4",False,1,False,False,True,1,False,False,False,True,"1,2,3",0.00013208389282226562
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,top20_minx12,20,12.0,27,assigned,3,"239,251,263","79,81,81","5,2,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0006725788116455078
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,top20_minx20,20,20.0,27,assigned,3,"194,239,263","86,79,81","6,5,1",False,1,True,False,False,1,False,True,False,False,"1,2,3",0.0006158351898193359
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,top20_minx45,20,45.0,27,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005235671997070312
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,top20_minx8,20,8.0,27,assigned,3,"251,263,271","81,81,90","2,1,4",False,1,False,False,True,1,False,False,False,True,"1,2,3",0.0007202625274658203
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,top40_minx12,40,12.0,27,assigned,3,"239,251,263","79,81,81","5,2,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0017066001892089844
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,top40_minx20,40,20.0,27,assigned,3,"194,239,263","86,79,81","6,5,1",False,1,True,False,False,1,False,True,False,False,"1,2,3",0.0015592575073242188
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,top40_minx45,40,45.0,27,assigned,3,"181,226,271","93,78,90","23,9,4",False,1,False,False,True,1,False,False,False,True,"1,2,3",0.0013363361358642578
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,top40_minx8,40,8.0,27,assigned,3,"251,263,271","81,81,90","2,1,4",False,1,False,False,True,1,False,False,False,True,"1,2,3",0.0017786026000976562
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,top10_minx12,10,12.0,29,assigned,3,"236,249,266","76,75,77","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",8.463859558105469e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,top10_minx20,10,20.0,29,assigned,3,"196,236,266","75,76,77","4,3,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",7.343292236328125e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,top10_minx45,10,45.0,29,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,6.008148193359375e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,top10_minx8,10,8.0,29,assigned,3,"236,249,266","76,75,77","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00012826919555664062
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,top20_minx12,20,12.0,29,assigned,3,"236,249,266","76,75,77","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0007104873657226562
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,top20_minx20,20,20.0,29,assigned,3,"196,236,266","75,76,77","4,3,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0005924701690673828
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,top20_minx45,20,45.0,29,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005080699920654297
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,top20_minx8,20,8.0,29,assigned,3,"236,249,266","76,75,77","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0007185935974121094
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,top40_minx12,40,12.0,29,assigned,3,"236,249,266","76,75,77","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.002203702926635742
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,top40_minx20,40,20.0,29,assigned,3,"196,236,266","75,76,77","4,3,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.001926422119140625
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,top40_minx45,40,45.0,29,assigned,3,"183,229,274","75,102,95","12,11,23",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0016582012176513672
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,top40_minx8,40,8.0,29,assigned,3,"236,249,266","76,75,77","3,1,2",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0022771358489990234
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,top10_minx12,10,12.0,29,assigned,3,"221,258,270","78,94,100","4,1,6",False,2,False,True,True,1,False,False,True,False,"1,2,3",7.605552673339844e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,top10_minx20,10,20.0,29,assigned,3,"221,244,268","78,88,83","4,8,5",False,2,False,True,True,2,False,False,True,True,"1,2,3",6.723403930664062e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,top10_minx45,10,45.0,29,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,5.817413330078125e-05
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,top10_minx8,10,8.0,29,assigned,3,"221,258,268","78,94,83","4,1,5",False,2,False,True,True,2,False,False,True,True,"1,2,3",0.00013589859008789062
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,top20_minx12,20,12.0,29,assigned,3,"221,258,270","78,94,100","4,1,6",False,2,False,True,True,1,False,False,True,False,"1,2,3",0.0006537437438964844
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,top20_minx20,20,20.0,29,assigned,3,"194,221,258","86,78,94","14,4,1",True,3,True,True,True,2,False,True,False,True,"1,2,3",0.0005910396575927734
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,top20_minx45,20,45.0,29,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0005135536193847656
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,top20_minx8,20,8.0,29,assigned,3,"221,258,268","78,94,83","4,1,5",False,2,False,True,True,2,False,False,True,True,"1,2,3",0.0006837844848632812
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,top40_minx12,40,12.0,29,assigned,3,"221,258,270","78,94,100","4,1,6",False,2,False,True,True,1,False,False,True,False,"1,2,3",0.0021407604217529297
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,top40_minx20,40,20.0,29,assigned,3,"194,221,258","86,78,94","14,4,1",True,3,True,True,True,2,False,True,False,True,"1,2,3",0.0018992424011230469
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,top40_minx45,40,45.0,29,assigned,3,"182,227,272","84,87,92","24,13,7",False,2,True,False,True,2,False,True,False,True,"1,2,3",0.001649618148803711
